id,label,prediction,score,confidence,text,err_chars
35295,0,1,0.8639111,0.727822185,贾平凹的长篇力作《秦腔》敏锐地捕捉到社会转型期间农村巨变中的时代情绪，是正在消逝的乡村的一曲挽歌。,['，' '是']
35319,1,0,0.008920194,0.982159613,连续11天以来，重庆市的网民在当地几个颇有影响的网络论坛上就四川省人民政府主动要求该省环绕重庆的6个市主动融入重庆之举展开热烈讨论。,[]
35336,0,1,0.97264016,0.945280313,我本想这次能在家乡同你见面，回家后才知道由于你正忙着搞科研，不回来了。,['，' '知' '道' '由' '于' '你' '，' '不' '回' '来' '了' '。']
35380,0,1,0.9995952,0.99919045,5月9日，赵作海在蹲了11年大狱后，法院宣布他无罪释放。这一人间悲喜剧被称作“迟到的公正”，这“迟到的公正”拷问着诸多引人深思的问题。,"['[CLS]' '5' '月' '日' '，' '赵' '作' '海' '在' '蹲' '了' '1' '1' '年' '大' '狱' '后'
 '，' '法' '布' '他' '无' '罪' '释' '放' '。' '剧' '“' '迟' '到' '的' '”' '“' '迟' '。'
 '[SEP]']"
35397,0,1,0.87681156,0.753623128,各部门截获的非法入境动物及其产品和其它检疫物要立即就近交检疫机构，并在其监督下做好退回、销毁或无害化处理等工作。,['产' '品' '和' '其' '它']
35402,0,1,0.99668866,0.993377328,值日教师将在校门口对每位师生进行上午、下午各一次体温测量，如有发烧或感到不适者，请立即就医。,"['[CLS]' '值' '日' '教' '师' '将' '在' '校' '门' '口' '对' '每' '位' '师' '生' '进' '行'
 '上' '午' '、' '下' '午' '各' '一' '次' '体' '温' '测' '量' '，' '如' '有' '发' '烧' '或'
 '感' '到' '者' '，' '请' '立' '即' '就' '医' '。' '[SEP]']"
35414,0,1,0.9224215,0.84484303,据描述，这声音在人的耳朵听起来，像是沙粒落在纸上，但最近对这种声音的录音进行的摄谱学分析显示，这敲打声中，有着高度的组织规律。,"['[CLS]' '据' '描' '述' '，' '，' '但' '，' '这' '声' '中' '，' '有' '着' '高' '度' '的'
 '组' '织' '规' '律' '。' '[SEP]']"
35432,1,0,0.15274793,0.694504142,狮航JH610失事后，许多中国的游客纷纷取消去印度尼西亚旅游的预约。,[]
35435,0,1,0.99974483,0.999489665,信息高速公路不仅使人与远方朋友联系简单多了，还能让我们找到新伙伴。,"['[CLS]' '信' '息' '高' '速' '公' '路' '不' '仅' '使' '人' '与' '远' '方' '朋' '友' '联'
 '系' '简' '单' '多' '了' '，' '还' '能' '让' '我' '们' '找' '到' '新' '伙' '伴' '。'
 '[SEP]']"
35445,1,0,0.46545127,0.069097459,这样做，不仅有助于我国煤炭出口，同时也将对国内正在实施的煤炭走向市场的  战略举措起到了极大的推动作用。,[]
35452,1,0,0.13693221,0.726135582,黎以军事冲突正在不断升级，下一个阶段将会如何还不得而知。有位专家曾打趣说，对于中东来讲，你所做的最愚蠢的事情莫过于事先对形势进行预测。,[]
35459,1,0,0.021721259,0.956557482,任何一个伟大的作家如果没有渊博的修养和深厚的生活积累是写不出伟大的作品的。,[]
35460,1,0,0.16113311,0.677733779,中国电影“走出去”步伐加快，使中国电影不仅在国际舞台的“能见度”大幅提升，更为国外观众了解中国打开了一扇重要的窗口。,[]
35467,1,0,0.12659901,0.746801972,家庭困难重重的梁叔尚且面红耳赤地申请补助，一个身无牵挂的年轻人，怎么开得了这个口？,[]
35488,1,0,0.243486,0.513027996,上海市闵行区人民法院对“莲花河畔景苑”倒楼案作出一审判决，以重大责任事故分别判处六名被告三至五年有期徒刑。,[]
35498,0,1,0.9993543,0.998708606,足见有感觉的动物，有情趣的人类，对于秋，总是一样的能特别引起深沉，幽远，严厉，萧索的感触来的。,"['[CLS]' '足' '见' '有' '感' '觉' '的' '动' '物' '，' '有' '情' '趣' '的' '人' '类' '，'
 '对' '于' '秋' '，' '总' '是' '一' '样' '的' '能' '特' '别' '引' '起' '深' '沉' '，' '幽'
 '远' '，' '严' '厉' '，' '萧' '索' '的' '感' '触' '来' '的' '。' '[SEP]']"
35503,1,0,0.18753603,0.624927938,在现代信息化条件下，为了减少战争对城市的损毁和交战双方人员的伤亡，所以心理战、舆论战等更应该受到重视。,[]
35515,1,0,0.09572417,0.808551654,我们要养成讲卫生的作风。,[]
35516,0,1,0.99787676,0.995753527,原子能既可以建成核电站造福社会，也能制造原子弹成为威力巨大的杀伤性武器；网络也是这样一把“双刃剑”，既能把人们带上信息高速公路，也能成为毁坏社会文明和腐蚀青少年心灵的鸦片。,"['[CLS]' '原' '子' '能' '既' '可' '以' '建' '成' '核' '电' '站' '造' '福' '社' '会' '，'
 '也' '能' '制' '造' '原' '子' '弹' '成' '为' '威' '力' '巨' '大' '的' '杀' '伤' '性' '武'
 '器' '；' '网' '络' '也' '是' '这' '样' '一' '把' '“' '双' '刃' '剑' '”' '，' '既' '能'
 '把' '人' '们' '带' '上' '信' '息' '高' '速' '公' '路' '，' '也' '能' '成' '为' '毁' '坏'
 '社' '会' '文' '明' '和' '腐' '蚀' '青' '少' '年' '心' '灵' '的' '鸦' '片' '。' '[SEP]']"
35617,1,0,0.07851916,0.842961684,丁俊晖虽然未能拿到自己职业生涯的第四个排名赛冠军，但上海大师赛和大奖赛两站比赛的表现，已经让他的“自信渐渐回来了”。,[]
35618,0,1,0.9858242,0.971648455,有的儿童文学偏重于教育和理性，过多地注入了成人思想，孩子天性中爱游戏、爱求知、爱幻想的兴趣被忽略了。,"['[CLS]' '有' '的' '教' '育' '和' '，' '，' '孩' '子' '天' '性' '中' '爱' '、' '爱' '、'
 '爱' '的' '兴' '趣' '被' '忽' '略' '了' '。' '[SEP]']"
35630,1,0,0.30877003,0.382459939,职业培训中心举办的机电、缝纫、烹饪三个短训班，开设了汽车与摩托车维修、服装裁剪、中西式菜肴制作等课程，深受学员欢迎。,[]
35643,0,1,0.9912683,0.982536554,为了发展经济，我们共产党人难道还有什么个人利益不能抛弃的吗？,"['[CLS]' '为' '了' '发' '经' '济' '，' '我' '们' '人' '难' '道' '还' '有' '什' '么' '个'
 '人' '利' '益' '不' '能' '抛' '弃' '的' '吗' '？' '[SEP]']"
35675,0,1,0.9942232,0.988446355,在这条高三的六月路途上，各种考试资料堆积如山，你必须得长久埋首于书堆里，弄清和差化积、积化和差，搞懂甲苯氧气电荷重力，且最令人困惑的莫过于累过苦过却无法确知六月的战绩如何、九月的命运走向。,"['[CLS]' '，' '，' '你' '得' '于' '书' '，' '和' '差' '化' '积' '、' '积' '化' '和' '差'
 '，' '搞' '懂' '，' '且' '最' '令' '人' '的' '莫' '过' '于' '累' '过' '苦' '过' '却' '无'
 '法' '确' '知' '六' '、' '九' '月' '的' '命' '运' '向' '。' '[SEP]']"
35677,0,1,0.85926396,0.718527913,专家表示，三星堆遗址6座“祭祀坑”、500余件文物的新发现，既反映了它与中原文化的密切联系，也揭示了古蜀文化在文明交流中吸收融合为己所用的创新。,['融' '合' '为' '己' '所' '用' '的' '[SEP]']
35707,0,1,0.9989054,0.997810841,我们见证着中国互联网从无到有、从小到大、从弱到强的发展历史，也身处中国从网络大国向网络强国不断迈进的进程中。,"['[CLS]' '我' '们' '见' '证' '着' '中' '国' '互' '联' '网' '从' '无' '有' '、' '从' '小'
 '到' '大' '、' '从' '弱' '到' '强' '的' '发' '历' '史' '，' '也' '身' '处' '中' '国' '从'
 '网' '络' '大' '国' '向' '网' '络' '强' '国' '不' '断' '迈' '进' '的' '进' '程' '中' '。'
 '[SEP]']"
35710,1,0,0.44612828,0.107743442,羽毛工艺在我国有着悠久的历史，早在春秋时期，就已经用羽毛作为装饰品了。,[]
35747,0,1,0.9268024,0.853604794,大科学家没有一个不是经过艰苦的努力而获得成功的。,['不' '是' '经' '的' '而']
35752,0,1,0.992728,0.98545599,第十届中运会在长沙举行，有关部门一定要科学规划、精心施工，为运动员提供设备一流的场馆和优美舒适的配套环境。,"['[CLS]' '，' '关' '门' '一' '定' '要' '、' '精' '心' '施' '工' '，' '为' '运' '动' '员'
 '提' '供' '设' '备' '一' '流' '的' '场' '馆' '和' '优' '美' '舒' '适' '的' '配' '套' '环'
 '境' '。' '[SEP]']"
35794,1,0,0.016194802,0.967610396,我们新闻出版部门更有责任做出表率，杜绝用字不规范的现象，增强规范使用语言文字的意识。,[]
35795,1,0,0.014666238,0.970667524,为了中国电视剧事业的发展作出了不懈努力的北京电视艺术中心，走过了十年开拓进取的路程。,[]
35838,1,0,0.040577713,0.918844573,老师多次反复教育我们要好好学习。,[]
35839,1,0,0.1411551,0.717689812,徐志摩作为一个充满着诗人气质的作家，短暂的人生的旅途中既表现出其旷世奇才的天真和浪漫，同时亦流露出生活在乌托邦之国中的理想主义者的幼稚和可笑。,[]
35846,1,0,0.04781321,0.904373579,“农村义务教育阶段学校教师特设岗位计划”将在原有基础扩大实施规模，建立高校毕业生补充农村教师岗位的长效机制。,[]
35847,1,0,0.028657593,0.942684814,鲁迅的语言很有特色，有的直白，有的通俗，有的一语双关，无不精妙绝伦。,[]
35861,1,0,0.051158305,0.897683389,医生建议我多外出散步。不管是冬天还是夏天，除非不碰上坏天气，或者病加重了，我都从不间断地要到公园里走一走。,[]
35889,0,1,0.99496585,0.989931703,近日，印度环月探测器“月船一号”发现并首次证实了月球表面有水。专家相信这次的发现可能会激化各国的探月竞争。,['[CLS]' '，' '印' '一' '发' '现' '并' '首' '次' '了' '月' '球' '。' '[SEP]']
35909,0,1,0.80500233,0.610004663,树立以病人为中心的服务观念，为病人提供高质量的服务，可让病人得到更多心理安慰，也有利于提高医院的社会声誉和经济效益。,['院' '的' '声' '誉' '和' '经' '济' '效' '益' '。']
35926,1,0,0.007984526,0.984030947,11月1日，一场关于《水浒传》与儒家文化的全国学术研讨会在济宁学院开幕。来自国内众多高校的水浒文化和儒家文化研究者，把各自所持观点向在座师生分享。,[]
35932,1,0,0.15361422,0.692771554,气象条件如果没有发生显著变化，对京津冀大部分区域来说，即使是周边地区同时依据“大气国十条”规定的标准减排，也难以实现它所要求的浓度目标。,[]
35948,0,1,0.9343638,0.868727565,基于人脸识别、射频识别等技术的无人商店可自动识别顾客和所购商品，并通过免密支付功能从顾客绑定账户中自动结账。,['客' '和' '所' '购' '商' '品']
35952,1,0,0.23173314,0.536533713,只有全民族素质提高了，社会就能从根本上得到健康发展。,[]
35953,0,1,0.86897767,0.737955332,据来自里约热内卢的消息，巴西警方从昨天开始销毁上周末在打击贩毒团伙的行动中没收的42吨毒品。,['据' '，' '从' '在' '毒' '品' '[SEP]']
35962,0,1,0.9735294,0.947058797,几组蝴蝶展框吸引了参观者，大家都以为这是标本，看到展框上方“仿真蝴蝶微型风筝”的标志，大家恍然大悟。。,"['[CLS]' '几' '吸' '引' '了' '参' '观' '者' '，' '大' '家' '，' '，' '大' '家' '。' '。'
 '[SEP]']"
35982,1,0,0.001675986,0.996648027,为北京申奥成功作出贡献的《申办报告》是一幅全面展现中国北京风采的锦绣画卷，国际奥委会已经收藏，目前陈列在瑞士洛桑奥林匹克博物馆中。,[]
35984,1,0,0.16002972,0.679940552,延迟退休牵涉到很多因素，不能仅仅考虑基金的收支，还要考虑其他因素，要统筹兼顾，同时学习有弹性退休机制的国家的经验教训。,[]
35991,1,0,0.05975037,0.880499259,恐怖分子的猖獗，要求国际反恐怖主义力量要更加紧密地联合起来，才能保证世界范围内的和平。,[]
36025,0,1,0.6481256,0.296251178,市委书记焉荣竹要求抓好泉城特色标志区规划建设，高起点设计、高标准实施明府城改造、大明湖扩建等重点工程，切实做好泉水保护、开发和利用的文章。,['，' '，' '的' '文' '章']
36043,0,1,0.90719765,0.814395308,一位初二的学生对我说，他们班很多同学都在开学前几天，把班里学习好的学生的作业拿过来轮流抄，“虽然这几天抄得手有点累，但比起花一个暑假写作业要省很多时间”。,['在' '，']
36053,0,1,0.8346505,0.669301033,一些官员因腐败事件被网络曝光而结束政治生涯，“网络反腐”不断出现在公众的视线中，再成热词。,['断' '，' '再']
36056,0,1,0.93046457,0.860929132,我国载人空间站工程已经正式启动实施，计划于2011年向太空发射目标飞行器“天宫一号”，这一消息引起世界各国的极大关注，被全球各大媒体争相报道。,['大' '关' '道' '。' '[SEP]']
36057,0,1,0.99969876,0.999397516,"一位古稀老人在哈尔滨市一家三级甲等医院住院期间，用550万元""，被全球各大媒体争相报道。多多时","['[CLS]' '一' '位' '古' '稀' '老' '人' '在' '哈' '尔' '滨' '市' '一' '家' '三' '级' '甲'
 '等' '医' '院' '住' '院' '期' '间' '，' '用' '5' '5' '0' '万' '元' '""'亡' '""[SEP]']程程' '中' '。'
 '[SEP]']]们' '带' '上' '程程' '中' '。'
 '[SEP]']]们' '带'"
36085,0,1,0.9988018,0.997603655,当代社会生活的变化比以往任何时代都要快。语言词汇，迅速而忠实地记录了这些变化和发展，因而随着社会的发展不断涌现新词新语。,"['[CLS]' '快' '。' '语' '言' '词' '汇' '，' '迅' '速' '而' '忠' '实' '地' '记' '些' '和'
 '发' '展' '，' '因' '而' '随' '着' '社' '的' '不' '断' '涌' '现' '新' '词' '新' '语' '。'
 '[SEP]']"
36093,0,1,0.9995353,0.999070644,从目前情况看，建筑业、房地产业的商业运作、立项与设计审批、施工监理等方面，是否都有一个健全法制、细化标准、严格执法的问题？,"['[CLS]' '从' '目' '前' '情' '况' '看' '，' '建' '筑' '业' '、' '房' '地' '产' '业' '的'
 '商' '业' '运' '作' '、' '立' '项' '与' '设' '计' '审' '批' '、' '施' '工' '监' '理' '等'
 '方' '面' '，' '是' '否' '都' '有' '一' '个' '健' '全' '法' '制' '、' '细' '化' '标' '准'
 '、' '严' '格' '执' '法' '的' '问' '题' '？' '[SEP]']"
36105,0,1,0.5492825,0.098564982,“神舟”九号载人飞船又成功把航天员送人浩瀚的太空进行多项科学实验并安全返回，这是我国航天事业取得的又一举世瞩目的成就。,['的']
36139,1,0,0.006636779,0.986726441,据台湾岛内的消息透露，江丙坤去年五月就任海基会董事长以来，绿营及岛内某些媒体多次以江丙坤之子江俊德与大陆企业有生意往来的说法影射江丙坤。,[]
36141,1,0,0.003832259,0.992335481,苹果公司正在设计一种电视，你向它喊叫或打手势，它都可以听懂你的意思。这一项目将为苹果公司与韩国电器巨头三星公司之间的战斗开辟新的战场。,[]
36164,1,0,0.08876352,0.82247296,各级政府要建立健全人民建议征集制度，保障公民的各种权利，领导人民群众对党和政府的工作献计献策。,[]
36180,1,0,0.4027421,0.194515824,如果不重视网络道德建设，一些道德败坏现象及消极落后思想就可通过网络影响人们的身心健康，违反正常的社会秩序，损害改革发展的大局。,[]
36182,1,0,0.12152696,0.756946087,近年来，随着教育改革的不断深化，高校培养的学生深受广大用人单位的欢迎，就业明显提高。,[]
36207,0,1,0.8980459,0.796091795,这一代又一代炎黄子孙浮海远游的潮流，各有其截然不同的背景、色彩和内涵，不可一概而论，却都是时代浮沉的侧影，历史浩荡前进中飞溅的浪花。,['这' '，' '，' '不' '，' '却' '都' '是']
36234,1,0,0.005027944,0.989944112,“阳光体育”活动有助于培养学生的身体素质，要大力提倡。,[]
36247,0,1,0.99919814,0.998396277,近来经济政策的微调引发了舆论对放松楼市调控的猜测，中央及相关部委虽然一再强调“限购政策绝不动摇”，但坊间关于调控放松的消息仍铺天盖地。,"['[CLS]' '近' '来' '经' '济' '政' '策' '的' '微' '调' '引' '发' '了' '论' '对' '放' '松'
 '楼' '市' '调' '控' '的' '猜' '测' '，' '中' '央' '及' '相' '关' '部' '委' '虽' '然' '一'
 '再' '强' '调' '“' '限' '购' '政' '策' '摇' '”' '，' '但' '坊' '间' '关' '于' '调' '控'
 '放' '松' '的' '消' '息' '仍' '铺' '天' '盖' '地' '。' '[SEP]']"
36251,0,1,0.9991272,0.998254418,顺着笛声看去，只见一个青年坐在湖边吹笛子，这笛声吹得那么哀怨凄楚。,"['[CLS]' '顺' '着' '笛' '声' '看' '去' '，' '只' '见' '一' '个' '坐' '在' '湖' '边' '吹'
 '子' '，' '这' '笛' '声' '吹' '得' '那' '么' '哀' '怨' '凄' '楚' '。' '[SEP]']"
36274,0,1,0.8275078,0.655015588,这个经验值得广大教育工作者特别是中学教师重视。,['者' '特' '师' '重' '视' '。']
36289,0,1,0.934443,0.868885994,新修订的《保险法》在规范保险业经营活动、防范化解保险经营风险、加强保险监管、保护保险消费者利益等方面作出了新规定。,['化' '解' '保' '险' '经' '营' '风' '险']
36307,0,1,0.9849665,0.969933033,台湾一家报纸今天报道说，两架中国战斗机在一架美国海军电子侦察机与其中一架碰撞之前曾向它发出过警告。,['[CLS]' '两' '在' '一' '架' '美' '国' '海' '军' '它' '[SEP]']
36309,1,0,0.18393643,0.632127136,近年来，国际市场的变化以及随之而来的订单减少，是直接导致以加工型为主的珠江三角洲区域电子信息产业发展速度下降的主要原因。,[]
36323,1,0,0.002555962,0.994888076,我们要克服前进路上的一个个阻碍，坚定不移地走中国特色的社会主义道路，并带领全国人民奔向“小康”。,[]
36371,1,0,0.46981853,0.060362935,如果不管采取的做法是否正确与错误，只一味以个人的好恶来决定事情，这不是有主见，而是主观臆断。,[]
36405,1,0,0.19516388,0.609672248,在钓鱼岛问题上，中国政府一直奉行尽量和平交谈，但不放弃武力保护的主张，表现出了对历史遗留问题有理有利有节的策略。,[]
36418,1,0,0.20368725,0.592625499,龙串景区三面环水，风景秀丽，既有北方宫殿之浑厚，又兼南国园林之娇美，尤其是菊花花会期间更是菊香四溢，异彩纷呈。,[]
36426,0,1,0.7023709,0.404741764,与被评为20世纪十大工程之首的美国阿雷西博望远镜相比，我国FAST望远镜灵敏度高其约2．5倍，将在未来30年保持领先的地位。,['灵' '敏' '度' '约']
36438,0,1,0.9753268,0.950653553,昨日，随着蓝天保卫战的打响，全国142个城市环境空气质量达标，同比增长20个。,['[CLS]' '城' '市' '量' '达' '标' '，' '同' '比' '增' '长' '2' '0' '个' '。' '[SEP]']
36474,0,1,0.99831414,0.996628284,对“比较文学”这个概念我们比较陌生，如果读读钱钟书的《谈中国诗》，或许能使自己走出陌生的境地。,"['[CLS]' '对' '“' '比' '较' '”' '这' '个' '概' '念' '我' '们' '比' '较' '陌' '生' '，'
 '如' '果' '读' '读' '的' '，' '或' '许' '能' '使' '自' '己' '走' '出' '陌' '生' '的' '境'
 '地' '。' '[SEP]']"
36486,0,1,0.75449437,0.508988738,《雷雨》（节选）结尾处写周萍动手打了鲁大海，目睹这个骨肉相残的场面，鲁侍萍心如刀绞。,['写' '了']
36493,0,1,0.9712081,0.942416191,滥用外来语所造成的支离破碎的语境，既破坏了汉语言文字的严谋与和谐，影响了汉语表意功能的发挥，又削减了中国文化精深而丰富的内涵。,"['[CLS]' '，' '，' '又' '削' '减' '了' '中' '国' '文' '化' '精' '深' '而' '丰' '富' '的'
 '内' '涵' '。' '[SEP]']"
36510,1,0,0.23540114,0.529197723,中方对马航失联飞机的中国籍乘客资料进行了详细调查，没有发现任何有破坏行为的证据，可以排除中国乘客涉嫌进行恐怖活动的嫌疑。,[]
36518,1,0,0.08727457,0.825450867,如果改革的终极目标是为了人民群众利益的最大化，就需要改革者从决定迈出改革第一步起，胸腔就跳动着一颗为衣食父母奉献的良心，否则一切只能止步于假设中。,[]
36533,1,0,0.40615192,0.187696159,庆祝国庆67周年文艺晚会于10月1日晚在红馆举行，晚会融合了中西文化元素，并体现出香港的创新精神。,[]
36540,1,0,0.003991154,0.992017692,在珠海航展首次亮相的“飞豹”FBC一1，是我国自行研制的全天候新型超音速歼击轰炸机，也是目前中国惟一一种国产的能够飞到南沙群岛完成攻击轰炸任务后返航，并且中途不用加油的飞机。,[]
36560,1,0,0.48618972,0.027620554,美国总统奥巴马在四月中旬前后公布了阐述美国未来核战略的《核态势评估》，其中承诺对无核国不使用核武器，但朝鲜、伊朗除外。,[]
36561,0,1,0.98955274,0.979105473,晚年的巴金，仍然怀着对国家、对民族的深厚感情，奉献给社会许多伟大之作。其中最重要的有五卷本的《随想录》和一座中国现代文学馆。,"['[CLS]' '晚' '年' '的' '巴' '金' '，' '仍' '然' '怀' '着' '对' '国' '家' '、' '民' '族'
 '的' '情' '，' '奉' '献' '给' '社' '会' '许' '多' '伟' '大' '之' '作' '。' '其' '中' '的'
 '有' '的' '《' '》' '和' '一' '座' '馆' '。' '[SEP]']"
36562,1,0,0.24573208,0.508535832,他虽然是电子专业的高材生，但这次也没看懂电脑屏幕上那条显示错误的命令。,[]
36573,0,1,0.99839395,0.996787906,西藏和平解放70年来，实现了短短几十年跨越上千年的巨变。,"['[CLS]' '西' '藏' '和' '平' '解' '放' '7' '0' '年' '来' '，' '实' '现' '了' '短' '短'
 '几' '十' '年' '跨' '越' '上' '千' '年' '的' '巨' '变' '。' '[SEP]']"
36580,0,1,0.6801007,0.360201359,苏东坡的词突破了传统词的题材限制，扩大了词境。他以诗为词，开创了宋词的新时代，不愧为宋代文学发展到顶峰时期的一位伟大作家。,['为']
36585,0,1,0.99116737,0.982334733,听说贵校在教学管理上有许多成功经验，所以我们特地登门学习，请多做指教。,"['[CLS]' '听' '说' '贵' '校' '，' '所' '以' '我' '们' '特' '地' '登' '门' '学' '习' '，'
 '请' '多' '做' '指' '教' '。' '[SEP]']"
36591,1,0,0.05263726,0.894725479,任何一切困难都不能吓倒有坚强意志的少先队员。,[]
36713,1,0,0.13753839,0.724923223,自从中国作家莫言获得2012年度诺贝尔文学奖之后，他早年的多部小说吸引了很多读者的关注，“莫言热”在国内正在持续升温。,[]
36754,0,1,0.9256089,0.851217747,小说不同于一般文章，其主题常常不是用一两句话就能概括的。因此，小说的阅读过程是极为美妙而丰富的过程。,['[CLS]' '此' '，' '的' '读' '过' '程' '是' '极' '的' '过' '程' '。' '[SEP]']
36767,1,0,0.14039116,0.719217688,夜郎国是我国古代西南地区的一个小国，它的历史大致可以追溯到战国至西汉成帝河平年间，存在约300年，之后神秘消失。其中心位置至今尚无定论。,[]
36815,0,1,0.9940513,0.988102555,老年人发生心力衰竭的主要原因是劳累、用脑过度、精神紧张、食盐过多、感冒等,"['[CLS]' '老' '年' '人' '发' '心' '竭' '的' '主' '原' '因' '是' '劳' '累' '、' '用' '脑'
 '过' '度' '、' '精' '神' '紧' '张' '、' '食' '盐' '过' '多' '、' '感' '冒' '等' '[SEP]']"
36854,1,0,0.34074187,0.318516254,在日常市场监管巡查中，不少工商人员虽然发现了疑点，但苦于取证、调查难度大，往往不了了之。,[]
36898,0,1,0.9201421,0.840284228,涂家垴镇版图面积大，自然资源独特，群众创业致富愿望强烈，为精准脱贫提供了良好的资源优势和内外部环境。,['，' '优' '势' '和' '内' '外' '部' '环' '境' '。']
36899,1,0,0.07624706,0.847505882,辛弃疾的《永遇乐·京口北固亭怀古》是一首好词，他借景抒情，融情入景，充分表达了渴望建功立业的爱国豪情，日前师生们正在饶有兴致地学习这首词。,[]
36909,1,0,0.21944627,0.561107457,8月26日凌晨，京珠高速韶关段发生一起特大车祸，一辆大客车从后撞上一辆停下维修的大货车，造成17人死亡。交警部门提醒司机规范操作，最大限度地消除潜在的隐患。,[]
36923,0,1,0.9987835,0.997567058,小屋里射进两三方斜斜的太阳。,['[CLS]' '小' '屋' '里' '射' '进' '两' '三' '方' '斜' '斜' '的' '太' '阳' '。' '[SEP]']
36929,1,0,0.014046263,0.971907474,规模如此集中、如此丰富的近代历史名人书画作品展览，在国内尚属首次。,[]
36931,0,1,0.9987206,0.997441173,百姓自身渴望生存的意志无疑是；但政府的政策导向，又往往将移民潮一次又一次推向高峰。,"['[CLS]' '百' '姓' '自' '身' '渴' '望' '生' '存' '的' '意' '志' '无' '疑' '是' '；' '但'
 '政' '府' '的' '政' '策' '导' '向' '，' '又' '往' '往' '将' '移' '民' '潮' '一' '次' '又'
 '一' '次' '推' '向' '高' '峰' '。' '[SEP]']"
36966,1,0,0.4474382,0.10512358,日前，公安部、教育部联合召开紧急视频会议，对进一步加强学校安全保卫工作进行再部署、再动员，并特别提出要加强对性格偏执人员的心理疏导。,[]
36974,0,1,0.95688826,0.913776517,奥运会期间，中国队传统强项都遭遇了一定的波折，射击项目的新规则导致不确定性陡然增加，多名中国射手在决赛中错失金牌。,['队' '传' '统' '强' '项' '都' '遭' '的']
36991,1,0,0.20437168,0.591256648,一些青少年患有“网瘾综合症”，专家正在有效地寻找治疗方法。,[]
36999,1,0,0.36138952,0.277220964,韩国社会近年日益关注塑料垃圾对环境的危害问题，民众采取措施回收利用和减少使用塑料制品的呼声很高。,[]
37013,1,0,0.0477455,0.904509,被网友们调侃为“中国式过马路”的国人集体闯红灯现象，不只是行人的错，恐怕某种程度上与“路权不平等”、与数不清的“中国式国情”之间也难脱干系。,[]
37057,0,1,0.9980738,0.996147633,市民文明素质的高低是昆明市2020年能否创建全国文明城市的重要保证。,"['[CLS]' '市' '民' '文' '明' '素' '质' '的' '高' '低' '是' '昆' '明' '市' '2' '0' '2'
 '0' '年' '能' '否' '创' '建' '全' '国' '文' '明' '城' '市' '的' '重' '要' '保' '证' '。'
 '[SEP]']"
37091,1,0,0.054491743,0.891016513,“日啖荔枝三百颗，不辞长作岭南人”，苏东坡因仕途坎坷欲避世遁俗，又因不忘国运民生终未归隐山林，正是这两句诗的真实写照。,[]
37114,1,0,0.015785657,0.968428686,今年年初，美英两国曾集结了令人震慑的军事力量，使海湾地区一度战云密布。,[]
37123,1,0,0.073247634,0.853504732,烟花是中国引以为傲的发明之一，但是在制造、运输和燃放等方面却有着令人可悲的安全纪录。,[]
37127,1,0,0.014055153,0.971889693,财富在更深层的意义上指的是你生活品质的优劣程度，而非你赚钱的多寡。要体会富有的滋味，不需要什么钱财，而是你要去过你想过的生活。,[]
37141,0,1,0.99751496,0.995029926,为了避免类似问题的发生，我们一方面思想上要重视，另一个方面要进一步加大管理力度。,"['[CLS]' '为' '了' '避' '免' '类' '似' '问' '题' '，' '我' '们' '一' '方' '面' '思' '想'
 '上' '要' '重' '视' '，' '另' '一' '个' '方' '面' '要' '进' '一' '步' '加' '大' '管' '理'
 '力' '度' '。' '[SEP]']"
37168,1,0,0.15034099,0.699318022,我县有关部门开展了以“拒绝冷漠，唤醒真爱”为主题的交通安全主题宣传教育．,[]
37191,1,0,0.014860397,0.970279206,我国将长期连续监控雾霾对人群健康带来的影响，评估空气污染对人群健康的风险，卫生组织将加强与环保、气象部门的协作与配合，共同应对雾霾。,[]
37196,0,1,0.99885845,0.997716904,为满足广大市民对优质教育的需求，我市必须进一步加快建设“优教南充”的步伐。,"['[CLS]' '为' '满' '广' '市' '民' '质' '教' '育' '求' '，' '我' '市' '必' '须' '进' '一'
 '步' '加' '快' '建' '设' '“' '优' '教' '南' '充' '”' '的' '步' '伐' '。' '[SEP]']"
37217,0,1,0.99368,0.987360001,当网络搜索上升为“人肉搜索”时，这已经不再局限于网络行为，而是实实在在地给事件当事人带来了物质上的损失、精神上的伤害，这与传统暴力事件性质接近。,"['[CLS]' '，' '这' '已' '，' '而' '是' '给' '了' '损' '失' '、' '的' '伤' '，' '这' '。'
 '[SEP]']"
37247,0,1,0.7820152,0.564030409,鲁迅先生在一篇介绍“青年必读书”的文章里，谈到了“看”和“做”的关系。他号召青年们做起来，不要袖手旁观，更不要对别人挑剔。,['做' '起' '来' '，']
37275,1,0,0.031324826,0.937350348,加快药品注册、研发、上市销售的国际化步伐，支持企业开展国际产能合作，建立跨境研发合作平台，推动医药产业国际化。,[]
37284,1,0,0.033737905,0.932524189,我国的水、电、油、煤、气等价格还没有完全放开，其价格并不能完全反映资源的供求关系和环境成本，是近年来有关部门致力于推动资源性产品价格改革的原因之一。,[]
37297,0,1,0.9914916,0.982983232,清晨，校园里朗朗的读书声汇成一支美妙的歌曲。,"['[CLS]' '清' '晨' '，' '校' '园' '里' '朗' '朗' '的' '读' '书' '声' '汇' '成' '一' '支'
 '的' '曲' '。' '[SEP]']"
