,id,label,prediction,text
37275,37276,0,1,五一路乒乓球馆是经体育局和民政局批准的专门推广乒乓球运动的机构。
37278,37279,0,1,这一竞争格局的形成，进一步提升和发挥了市场机制的推动作用，激发了企业发展的活力，使得电力行业迎来了又一次快速发展的新机遇。
37282,37283,0,1,经过不懈努力和外交斡旋，苏丹政府已经同意部署联合国一非盟混合维和部队，达尔富尔问题的政治解决曙光初现。
37292,37293,0,1,审计建议，对奥运项目建设过程中出现的违规招投标问题，相关部门应认真研究产生问题的原因，吸取教训，并加大对责任者的处罚力度。
37296,37297,0,1,清晨，校园里朗朗的读书声汇成一支美妙的歌曲。
37301,37302,0,1,小事问责制度对遏制“不作为、慢作为、乱作为”现象，消除“门难进、脸难看、事难办”的衙门作风无疑起到了巨大作用。
37302,37303,0,1,中国第一艘航空母舰“辽宁舰”在青岛港首次公开亮相。
37306,37307,0,1,2016彩色跑悉尼站开跑，吸引了近千人参加，彩色跑也被称为地球上最欢乐的5公里跑，是一项崇尚健康、快乐和彰显自我的跑步活动。
37311,37312,1,0,火车票既是乘车的凭证，也是传播的媒介，它在保证基本功能不变的前提下，面向市场适当开展一些广告业务，这是符合市场规律的自主经营行为。
37314,37315,0,1,学校开展多项体育活动，其目的是提高学生的身体素质。
37317,37318,0,1,为展示公民道德建设的丰硕成果，推进社会主义核心价值体系建设，更广泛地动员人民群众支持参与道德建设，省文明办组织开展了“广东好人”推荐评选活动。
37324,37325,0,1,一个人的生命天然地与生他养他的祖国连在一起，不管他走到哪里，他的性格、命运、情感和记忆永远与祖国相关。
37328,37329,0,1,中国乒协主席蔡振华对国际乒联执委会的议案表示“吃惊”。中国男队主教练刘国梁说，他听到这个消息，一下子懵了，但他相信，无论乒乓球规则如何改变，中国队将继续保持世界领先地位。
37345,37346,0,1,近日，国家广电总局下发通知，要求电影和电视剧中不得出现未成年人买烟、吸等将烟草与未成年人相联系的情节。
37352,37353,0,1,今年首次月全食出现在北京时间4 月15日下午，北美洲和南美洲的大部分地区都可看到月全食的全过程，但中国大部分地区无缘目睹。
37353,37354,1,0,钱钟书先生笔耕一生，留下了无数令人惊叹的华章，然而人们在惊羡其成就的同时，却总是忽略先生耐住寂寞一杯清茶一本书图书馆内潜心苦读的身影。
37356,37357,0,1,深圳市实验学校、深圳中学等多所学校开展了“诚信教育进校园”活动。
37357,37358,0,1,美国《国家利益》网站直白地宣称，之所以五角大楼对远程反舰导弹（LRSAM）的需求如此迫切，就是因为希望它能作为“中俄舰艇杀手”，遏止中俄海上力量的快速兴起。
37359,37360,1,0,文字通顺，是衡量一篇习作好坏的重要标准。
37363,37364,0,1,元宵节前后，学生、务工人员集中返程，全国铁路迎来节后新一轮客流高峰，仅3月5日就发送旅客635．2万人次，同比增长0．6％。
37365,37366,0,1,营造健康文明的网络文化环境是新时期精神文明建设的迫切需要。
37369,37370,1,0,理想的教育应该培养学生善于探索，善于发现的能力。
37378,37379,0,1,郭晶晶向她的第四枚奥运会金牌发起冲击，最终如愿以偿，“水立方”成为她本届奥运会完美“谢幕”的地方
37379,37380,0,1,“单独二胎”政策实施以后，新生人口必然会增长，一方面将改变“4-2-1”的家庭结构，另一方面也会减轻适龄劳动人口赡养老年人的负担。
37381,37382,0,1,为有效控制条锈病的扩散流行，农业部先后派出8个工作组分赴甘肃、四川、陕西等重点地区进行督查指导。
37389,37390,0,1,长期的睡眠不足，会使人体的生物钟功能失调，正常的生活节奏变得紊乱，从而促人早衰和引发某些疾病
37401,37402,0,1,树立以病人为中心的服务观念，为病人提供高质量的服务，可让病人得到更多的心理安慰，也有利于提高医院的社会声誉和经济效益。
37403,37404,0,1,在经济社会的快速发展的推动下，居民的收入水平和社会购买力大幅度的提高，这体现了我国经济发展的有效成果。
37405,37406,0,1,纳税人在办理登记备案、申报缴税、发票管理等130项业务时，可选择计算机、手机、自助终端和办税服务厅四种途径轻松办税。
37412,37413,0,1,高速磁悬浮列车运行时与轨道完全不接触．它没有轮子和传动机构，列车的悬浮、导向、驱动和制动是利用电磁力来实现的。
37419,37420,1,0,周末，位于梅溪湖步步高新天地购物中心的当当线下书店人山人海，满眼都是攒动的人影和嘈杂的人声。
37423,37424,0,1,要不要大量阅读中外经典文学作品，提高自己的文学素养，我们的回答是肯定的。
37426,37427,0,1,移动互联网进入5G时代，微信社交平台承担起了繁荣公共文化、满足民众文化需求的重任。
37430,37431,0,1,实行生活垃圾分类，可以减少垃圾处理总量，是实现垃圾无害化、资源化的基础，是促进经济社会与环境协调发展的必然要求。
37431,37432,1,0,猎枪像箭一样射向大雁。
37443,37444,1,0,庆云县退休教师杨连印退休后没有享受一天的安逸生活，而是倾尽他自己四十多年工作获得的所有积蓄，在自家创办了家庭课外辅导站，把家园变成了“校园”。
37460,37461,0,1,三峡库区蓄水运行对周边的气候影响有限，水库对气温的影响范围是近水库区，离长江干流超过20公里。
37475,37476,1,0,这篇课文虽仅是《庄子》中的一个片段，但是已经可以窥见庄子散文的艺术特色了。
37481,37482,0,1,应对金融危机，战胜困难和挑战，固然要靠各项经济政策和措施的强力推进，但更要靠全社会的坚强信心和昂扬斗志。
37492,37493,0,1,今年8月以来，我市交通集团智能卡公司全面完成了“城市通手机支付码”的系统开发建设，其技术路线的安全性、稳定性和精确性均处于国内先进水平。
37498,37499,1,0,人们或许会把托尔斯泰“随着岁月增长，我的生命越来越精神化了”的自述解释为衰老的征兆，但即使在老年时，他也比许多年轻人，甚至比所有的同龄人，更充满生命力。
37500,37501,0,1,加强公民道德建设，培育文明道德风尚，提高社会文明程度，是社会主义精神文明建设的重要任务。
37507,37508,0,1,认识的发展、观念的变革、价值的革命、哲学的转型，无不是在实践中酝酿出来，并在实践中确立和巩固起来的。
37535,37536,0,1,目前国际金融危机的影响仍在持续，尽管国内外旅游业面临的压力和不确定性都在加大，但中国旅游业繁荣与发展的基本面并未改变。
37536,37537,0,1,洪战辉精神最重要的意义在于，它所折射出的中华民族传统美德的光辉足以照亮我们前进的道路。
37539,37540,0,1,目前这场席卷全球的金融和经济危机，正在使世界经济形势发生逆转，种种迹象表明，这是一场在规模、深度和复杂性等方面都史无前例的大危机。
37544,37545,0,1,元宵节前后，学生、务工人员集中返程，全国铁路迎来春节后新一轮客流高峰，仅3月5日就发送旅客635.2万人次，同比增长0.6％。
37547,37548,0,1,迪士尼动画影片《疯狂动物城》不仅故事有趣，动物主角可爱，情节引人入胜，而且能将哲理意义、文化内涵自然巧妙地融进精彩的故事情节中，给人以启迪。
37563,37564,0,1,日本政府“购买”钓鱼岛的错误行径激起了海内外中华儿女的强烈愤慨，国内外掀起了一股反日保钓的热潮。
37568,37569,1,0,我们不能不否认，读那些文字粗糙内容单薄的消遣读物应该有所节制。
37575,37576,0,1,“地沟油”案的宣判，彰显了我国打击食品安全违法犯罪活动的决心和力度，给那些置人民群众生命健康于不顾的食品生产销售者敲响了警钟。
37579,37580,0,1,如果我们的作家动辄与市场接轨，轻易认为“卖书比写书重要”，怎么指望他们沉潜静思，面壁独处，写出具有独特思想和情怀的优秀作品来呢?
37584,37585,0,1,中午还是阳光灿烂，但到下午5时左右，老天突然变脸，市区狂风大作，天昏地暗。据气象部门监测，这次特强沙尘暴瞬间风力达11级，地表能见度0米。
37585,37586,0,1,人口学家及经济学家认为，放宽生育政策后新生人口的增加在当下对刺激消费、增加就业岗位不无裨益。
37586,37587,0,1,从土地承包责任制到免费的九年制义务教育，从税费改革到农村合作医疗，农村改革三十年的风雨历程给凤阳小岗村带来了翻天覆地的变化。
37592,37593,0,1,在阿联酋阿布扎比举行的世界技能组织大会上，全体成员一致决定，2021年第46届世界技能大赛在中国上海举办。
37595,37596,0,1,重大节假日小客车免收高速公路通行费，让久受收费之苦的百姓，品读出了多层次的积极价值，更映射出管理者越来越重视关乎民生的“顶层设计”。
37600,37601,0,1,由于美元贬值的必然结果就是日元升值，这无疑可以帮助投资者减少汇率波动带来的风险。
37604,37605,0,1,如何在肯定草根文化的同时，不过分鼓吹偶像崇拜，是值得媒体深思的问题。
37614,37615,0,1,周其凤表示，过早的文理分科对于一个人的长远发展是不利的，这不仅仅关系到知识结构的问题，更为重要的是，不同的学科对一个人思维的培养、思想方法的培养是非常不一样的。
37617,37618,1,0,文化遗产是我们民族悠久历史的证明，是我们走向未来、与祖先沟通的坚实根基，我们应当永远保持对古代文明成果的尊重。
37618,37619,0,1,敬畏自然、保护野生动物，防止病毒跨物种传播，是建设生态文明的重要内容。
37621,37622,0,1,交管部门提醒，近来本市短时雷雨天气非常频繁，随时会对市区交通造成影响，特别在一些易积水路段，如果遭遇集中降雨，有可能断路。
37628,37629,1,0,要在海量搜索结果中精确找到所需要的信息，我们必须具备筛选信息和快速浏览的能力。
37636,37637,0,1,县教育局于教师节前已兑现了拖欠教师的所有工资。
37640,37641,0,1,郑板桥之所以达到“胸有成竹”的境界，是因为他“四十年来画竹枝，日间挥写夜间思”。
37649,37650,0,1,我们要紧密联系亿万群众的创造性实践，尊重人民群众的主体地位和首创精神，作出新概括，获得新认识，形成新成果。
37657,37658,0,1,勤俭节约这一类曾经被长期弘扬的思想观念对青少年仍有较强的影响力。
37659,37660,0,1,华尔街的五大银行的首席执行长的年薪酬是动辄上亿的天价，而高薪换来的，却是定时炸弹的爆炸：贝尔斯登消亡，雷曼兄弟倒闭，陷入破产危机的美林证券被美国银行收购，摩根士丹利和高盛也摇摇欲坠。
37669,37670,0,1,偶像明星在公共空间中的言行同样是整个流行文化产业链的一部分，对社会尤其是未成年人起着示范作用。
37696,37697,0,1,防范“舌尖上的腐败”，一方面要从源头上控制，建立起有效的预算监督机制；另一方面也要启动问责机制，真正做到令行禁止，让这种腐败失去生存空间。
37698,37699,0,1,“十一五”以来，我省落实科学发展观，贯彻“节约与开发并举，把节约放在首位”的方针，全省建设节约型社会工作初见成效。
37706,37707,0,1,滥用外来语所造成的支离破碎的语境，既破坏了汉语言文字的严谨与和谐，影响汉语表意功能的发挥，又淡化了中国文化精深而丰富的内涵。
37707,37708,0,1,中国历史悠久，历史内容丰富多彩，历史人物风姿万千。
37715,37716,0,1,每个有志气的青年，都要加强自己的思想修养，提高自己的业务能力。
37742,37743,0,1,当怀着感激之心面对丰富多彩的生活时，我们就会发现生活的美好，产生情感的共鸣，找到写作的题材。
37743,37744,0,1,4月27日，朝韩两国领导人在板门店会晒，为朝鲜半岛实现和平迈出了弥足珍贵的一步。
37756,37757,0,1,为阻止新冠疫情蔓延，人类正在遏制全球化进程，奥运盛会不可避免的受到影响。
37758,37759,0,1,中午还是阳光灿烂，但到下午5时左右，老天突然变脸，市区狂风大作，天昏地暗。据气象部门监测，这次特强沙尘暴瞬间风力达11级，地面能见度0米。
37759,37760,0,1,《新华字典》自1953年起，历经上百名专家学者10多次大规模修订，成为迄今为止世界出版史上发行量最高的字典。
37761,37762,1,0,《全宋文》的出版，对于完善宋代的学术文献．填补宋代文化研究的空白．推动传统文化研究的意义特别重大。
37762,37763,1,0,据介绍，2013年冬季征兵报名系统运行在四川征兵网上，主要设置应征报名、退役就业、跟踪管理、资格审查、统计分析、发送短信等栏目。
37765,37766,1,0,美国惠普公司生产的超级计算机依旧最多，但已从上一期的127台降至112台．不过，如果算上该公司新近收购的硅图公司所生产的入榜超算，总数则达到一百四十多台。
37778,37779,0,1,越是在国民经济顺利发展，人民生活水平不断提高的形势下，各级领导干部越要牢记“两个务必”，对广大干部群众进行勤俭持家、勤俭建国的教育。
37790,37791,0,1,我国医疗保险制度的建立，促进了我国医疗保健事业的快速发展，对于保障城乡居民身体健康，提高人民身体素质发挥了积极作用。
37791,37792,0,1,现在的网络传播消息的速度是惊人的快，如果人们随意转发那些没有经过核实的负面消息，那么这种做法是不负责任的，是不利于社会稳定的。
37798,37799,1,0,动物学家认为，狗早已丧失了本能行为，因而不值得进行生态学意义上的细致观察。分子基因学等很多学科都把对狗排斥在研究目标之外。
37802,37803,1,0,第十个五年计划是我国今后五年发展的总蓝图，是全国人民的努力方向和追求目标。
37806,37807,0,1,《中国好声音》已经落幕，但是关于它的讨论没有降温。不管是赞美还是质疑，这个诞生于今年夏天的电视节目点燃了国人的热情。
37810,37811,0,1,诗歌语言的暗示性常在概念的背后，读者不留心就不会察觉到它的存在，而诗人们能认识语言形象中一切潜在的力量，并将其与概念中的意义组合起来。
37823,37824,0,1,凭借对社会问题的深刻反映和对人物形象的细腻刻画，电影《绿皮书》在本届奥斯卡金像奖颁奖礼中荣获最佳影片奖。
37824,37825,0,1,在物质文明高度发展的时代，由于人们不能像山那样去思考，沙尘暴、生态失衡等问题日益严重。
37826,37827,0,1,只要把现代高校的办学理念、办学规律和自身生存发展环境的特点、需求，按照科学发展观的要求结合起来，就一定能走出一条欠发达地区高校特色办学的成功之路。
37828,37829,1,0,香港科技大学教授郑平博士日前获美国航空航天学会（AIAA）2003年度物理奖，以表彰他在辐射热气动力学方面的开创性工作。
37854,37855,1,0,沈从文的《边城》，以真挚的情感，语言的优美，诗意的情绪为我们营建了一个民风淳朴、青山碧水，具有湘西风情的沈氏理想世界。
37863,37864,0,1,精神文明建设一方面取得了很大的成就，但另一方面确实也一定程度地存在着精神空虚的问题，包括精神家园的迷失、道德的缺失、人文关怀的淡漠、一些人行为方式的失衡等等。
37864,37865,0,1,“中国威胁论”的始作俑者是日本右翼理论家，然而其军界同仁却信心十足地说：“日本海军可以在两小时内消灭中国海军。”
37879,37880,0,1,中国与俄罗斯两国都进入了经济发展的关键时期，因此双方要把握机遇，本着战略互信的原则，开展合作，努力形成互利共赢的新格局。
37886,37887,0,1,我们从古今中外卓越的伟人身上，都可以找到某些成功的偶然性，但他们每一个人才学广博，勤于劳作，又体现了成功的必然性。
37888,37889,1,0,从世界现代化史这个宏大叙事进行考察，19世纪60年代觉醒的中国，无疑是世界现代化盛宴上的迟到者，因而中国自现代化起步之后，就没有常态国家的从容与潇洒。
37892,37893,1,0,在遭到禽流感和甲型流感的侵袭之后，荷兰又发现新型流感——“羊流感”，这种流感的侵袭对象为绵羊和山羊，并能够通过牲畜传染给人类。
37894,37895,0,1,大学毕业生不应该只关注一己之屈伸，一家之饥饱，真正需要关注的是作为接受过高等教育的个体对社会的责任和义务。
37895,37896,0,1,一个人在事业上能否取得成就，关键在于内因。
37906,37907,0,1,今年初，为促使企业加强环境风险的管理，环保部官方网站公布了相关文件，指导各地在涉重金属企业和石油化工等高环境风险行业中推进环境污染强制责任保险试点工作。
37917,37918,0,1,开门反腐，有利于在反腐机构和群众向建立起安全可靠且通畅无阻的联系通道，充分调动群众参与反腐的积极性，使反腐获得最有效的民意支持。
37922,37923,0,1,专家们指出，从西藏的长远发展来看，仅仅靠国家的投资来拉动经济的发展是难以为继的，关键还是要着眼于增强自我发展能力、做好产业建设这篇大文章。
37925,37926,0,1,在文化产业发展中，众多小微企业扮演着重要角色。据估算，小微文化企业占整体文化企业数量的绝大多数，是市场的绝对主体。
37932,37933,0,1,“5•12汶川地震”十周年纪念日到来之际，遂宁电视台特派记者重返北川，近距离感受震后十年北川的遗落与重生。
37943,37944,0,1,过马路时要慢慢走，不能奔跑，这样可以防止交通事故。
37945,37946,0,1,南昌火车站位于京九、浙赣两条铁路干线的交汇处，今年春运期间，日均发送旅客量比去年增长了56%。尽管是大年初一，车站的大厅里仍有不少旅客在排队购票。
37947,37948,0,1,2016年4月4日。儿童文学作家曹文轩荣获“国际安徒生奖”，该奖每两年评选一次，被誉为“小诺贝尔文学奖”。
37949,37950,0,1,综合考试是以检测学生是否达到高中毕业标准为目的的考试，命题面向全体考生，总体要求是注重基础知识，加大试题覆盖面。
37969,37970,0,1,市委组织部部长刘敏真诚希望更多专家人才、嘉宾朋友走进自贡，亲身感受自贡创新活力竞相迸发的时代脉搏，深度融入自贡经济社会跨越腾飞的滚滚洪流。
37970,37971,0,1,欣赏对联，可以增长人文知识，了解风俗人情，享受审美乐趣和陶冶情操。
37974,37975,0,1,包弟在我们家待了七年，同我们一家人处得很好。它不咬人，见到陌生人，在大门口吠一阵，我们一声叫唤，它就跑开了。
37982,37983,0,1,新世纪、新阶段，各民主党派是各自所联系的一部分社会主义劳动者、社会主义事业建设者和拥护社会主义的爱国者的政治联盟，是进步性与广泛性相统一的致力于中国特色社会主义事业的参政党。
37983,37984,1,0,互联网开放包容的特征决定了网络安全治理和网络违法犯罪之间的较量永远没有终点，网络安全意识的增强，很大程度上决定着这场对决的胜败。
37991,37992,1,0,大人应多给孩子耐心、宽容和信任的空间，人的成长是一个不断自我纠错、自我反省的过程，我们应尊重孩子享受这个过程的权利。
37998,37999,0,1,"目前，全省有留守儿童近400万，这些留守儿童的成长普遍存在“五缺”现象，即亲情缺""慰""、生活缺""助""、心理缺""疏""、学习缺""导""、安全缺“护”。"
38001,38002,0,1,全校师生没有一个人否认这学期校园里发生的巨大变化：道路旁绿树成荫，校园里花果飘香，教室里书声琅琅，操场上健儿如飞。
38008,38009,1,0,在“金融危机”席卷全球的形势下，专家们认为，中国民营企业只有内强产品质量，外扩销售渠道，同时降低对利润追求的期望值，就能够安全“过冬”。
38013,38014,1,0,赤潮又称红潮，是海洋中的某些浮游生物在一定环境条件下暴发性增殖或聚集引起水色变化的一种生态异常。
38014,38015,0,1,秘书已经成为一些领导的标配，无论官位大小，无论需不需要，都得配一个，已经成了官威、官架子、官范儿的象征符号之一。
38026,38027,0,1,由此可见，当时的设计者们希望该过程中不仅技术活动是富有创造性的，而且艺术活动也是富有创造性的。
38031,38032,0,1,十八大以来，我国“小粉红”“小青马”群体蓬勃兴起，他们以年轻人特有的方式把国家的荣誉与自己紧密联系在一起，成为弘扬正能量的生力军。
38034,38035,0,1,目前，电子计算机已经广泛应用到各行各业，这就要求我们必须尽快培养一批专业技术人员。
38041,38042,0,1,随着北京家电以旧换新招标工作的开展，业内的家电生产厂家对于招标细则的“重商轻厂”颇有微词。
38043,38044,0,1,日本首相安倍晋三加快访问美国珍珠港的计划进程时，正是日美两国政府在11月17日安倍与下任总统特朗普的会谈进行调整之际。
38044,38045,0,1,读了《秋天的怀念》，我们无不被无私与伟大的母爱所感动。
38046,38047,0,1,最近一段时间，中科院以及北大、清华等纷纷出台自己的学术戒律，力图在学术腐败成风的情况下，廓清弥漫在学术及科研领域的道德迷雾。
38047,38048,0,1,我们要改掉挑食、偏食的坏习惯。
38048,38049,0,1,如果将平均主义推广到分配领域，否认人的差异而要求平均分享一切，只会扼杀人的积极性，不利于社会公平的真正实现，最终阻碍社会的发展。
38057,38058,0,1,近年来，一些高校为了提高本校的生源质量，利用高额奖金来招揽高分考生，特别是各省市高考分数名列前茅的考生，有的学校甚至开出了十万元以上的高价。
38063,38064,0,1,临床试验的内涵很广，包括预防诊断和治疗等诸多方面，而药物临床试验就是一种评价某种药物的疗效或治疗方案的安全性的科学研究。
38067,38068,0,1,在旧书新出的热潮中，出版社纷纷为图书配插图，而在记者的了解中，不少年轻的读者却不买这个账。
38075,38076,0,1,清晨，大街上车辆不多，李刚驾驶着白色的小轿车沿着长安街飞快地向东驶去
38101,38102,0,1,我国古代城池的北门常常被称为玄武门，我想这可能是凶为秦始皇统一天下以后，历朝的威胁主要来自北方，所以统治者有意用张牙舞爪的龟蛇状的玄武来威慑外敌。
38105,38106,1,0,政府机构编制“减副”不仅牵涉要减掉的干部们的利益，甚至会关系到上级对干部的“承诺”，很可能会产生连锁反应。
38110,38111,0,1,近年，浙江省致力于编制一张“预警网”，在容易产生贸易摩擦的敏感区设立信息采集点，以监测进出口贸易的相关情况。
38137,38138,0,1,各级党委、政府要时刻把老姓的安危冷暖放在心上，以造福人民为最大政绩，想群众之所想，急群众之所急。
38140,38141,0,1,市委领导强调，要提高城市规划建设管理水平，加快打造富有特色的水岸森林城市，不断增强人民群众的获得感、幸福感。
38143,38144,0,1,城市内涝，被戏称为“我们去看海”，已经成为城市顽疾之一，它由多种因素造成：极端天气、城市排水系统低效、城市绿化减少、地面渗透能力降低等等。
38149,38150,0,1,由辛亥志士后裔、民间爱心人士联合捐资兴建的“辛亥首义百年纪念墙”，包括纪念广场、英雄名录、祭扫花台、辛亥志士衣冠冢等。
38155,38156,1,0,要不要打击恐怖主义？打击恐怖主义时，能不能以“人权大于主权”为由侵犯他国主权？对这两个问题，我国政府的态度向来是肯定的。
38166,38167,0,1,青年一代的素质如何，在很大程度上决定着中华民族在21世纪的前途和命运。
38167,38168,0,1,为了防止这类错误再发生，我们必须采取有效的措施。
38170,38171,0,1,我八岁时就写下了我的第一首诗。
38176,38177,0,1,在当前经济运行面临物价上涨过快、全球粮价上涨、库存大幅减少的严峻形势下，实现经济平稳较快发展，需要采取综合措施，但关键在于促进农业和粮食生产发展。
38194,38195,0,1,茅台很纠结，既不反对外界称之为“奢侈品”，又羞于承认自己是“奢侈品”。
38197,38198,0,1,美国经济疲软，除了这次房屋次债危机的原因外另一个更深层次的原因是美国政府实施穷兵黩武的政策严重消耗了国力。
38206,38207,0,1,我一定要发扬优点、改正缺点。
38211,38212,1,0,在第十一轮中美经贸高级别磋商举行之际，美方宣布价值2000亿美元中国输美商品加征的关税从10%上调至25%，这使中美经贸磋商进程遭到严重挫折。
38215,38216,1,0,朗朗当晚的演奏可以说是达到了出神入化的地步。在他的手下，键盘是活的，音乐是活的，和乐队的配合更是琴瑟和谐。
38219,38220,0,1,有人批评“汉字听写大会”听写的字词古怪生僻，有刁难人之嫌，但更多的人则赞扬这种比赛有助于拯救汉字危机，弘扬中华文化。
38220,38221,0,1,虽然情感生活不是我们生命的全部，但谁又能否认它是我们整个生命中的重要组成部分呢？
38225,38226,1,0,四面的荷塘，远远近近，高高低低都是树，而杨柳最多。
38229,38230,0,1,党的十八大以来，中央坚持“老虎”“苍蝇”一起打，有腐必反，有贪必肃，不仅在国内保持反腐败高压态势，在国际反腐败合作方面也频出新招、狠招，国际追逃追赃工作初步形成合力．
38250,38251,0,1,在欧洲看“蒙娜丽莎的微笑”，你立即就能感觉到，这种恬然的自信只有那些真正从中世纪的梦魇中苏醒、对前路挺有把握的艺术家们才会有。
38278,38279,0,1,听证会上，有关专家指出，科学调整中秋假期以引导市民错开出行高峰确实很有必要，由此可在一定程度上实现对路面车流的有效控制。
38283,38284,0,1,马教授领导的科研组研制出能燃用各种劣质煤并具有节煤作用的劣质煤稳燃器，为节能作出了重大贡献。
38288,38289,0,1,青少年的健康成长，不仅关乎家庭幸福、社会发展，也关乎国家繁荣昌盛。
38289,38290,1,0,有了英雄人物，而不知崇仰、宣传、拥戴的国家，是没有希望的奴隶之邦。
38293,38294,0,1,倡议和领导世界上第一次测量子午线的是我国唐代天文学家僧一行。
38296,38297,0,1,实施以培养创新精神和实践能力为重点的素质教育，关键是改变以单纯传授知识为主的教学方式和被动接受知识的学习方式。
38301,38302,0,1,临沂作为一个文明城市，近年在节能减排方面采取了一系列重大举措，依照“助减排、促低碳”原则，临沂全城推广“公共自行车”。
38313,38314,0,1,昨日，记者针对国际航线燃油附加费是否影响长春市11月份出境游线路价格这一问题采访了航空公司负责人。
38317,38318,0,1,使用300电话不需要专用的电话机，如果能牢记自己的卡号和密码，您可以不必随身携带300卡，因此它比磁卡更加方便。
38318,38319,0,1,为民族情绪提供制度化的宣泄渠道，意味着政府应积极采取措施，保证政府自身能够及时回应公民维护民族自尊心的诉求。
38324,38325,0,1,有“欧元之父”之称的诺贝尔经济学奖得主蒙代尔再次告诫中国人，人民币若升值，其对中国经济的负面影响将超过SARS。
38326,38327,0,1,政府有关部门在拓宽道路修建干线时，为了给机动车留出更宽的道路，任意牺牲骑自行车的人和行人的利益，目前不少城市的这种做法值得人们反思。
38328,38329,0,1,我国计划在2013年前后发射首个月球着陆探测器——嫦娥三号，以获取月球内部的物质成分并进行分析，这将是我国探月工程的又一重大进展。
38332,38333,0,1,树人学校的校本课程以培养孩子兴趣与特长为出发点，为学生提供个性发展的平台。
38340,38341,0,1,民以食为天，食以安为先，食品安全是关系人民群众身体健康和生命安全的一件大事。在关乎民生底线的食品安全问题上，不能有一点松懈。
38345,38346,0,1,曹禺善于把众多的人物纳入统一的情节结构之中，制造出一个又一个紧张的情境和强烈的戏剧冲突，使《雷雨》获得空前的成功。
38353,38354,0,1,12月13日，习近平总书记在出席南京大屠杀死难者国家公祭仪式后，亲切会见了南京大屠杀幸存者代表，祝他们健康幸福。
38356,38357,0,1,动用了“超过一个国家的战力”的美韩黄海联合军演刚于12月1日结束，紧接着规模超过美韩演习6倍的美日联合军演又开始登场，这进一步加剧了东亚的紧张局势。
38360,38361,0,1,新生代农民工除了关注工资待遇外，对工作环境和社会保障条件也越发重视，对那些环境恶劣、保障缺失的企业，他们将说“不”。
38364,38365,0,1,学校宿舍、教学楼等人群密集区，一旦发生火灾，后果不堪设想，因此学生掌握火灾中自救互救相当重要。
38374,38375,1,0,信息数字化对个人生活发生了十分直接的影响，如果名字里用了一个计算机字库里没有的字，那么报名、取钱、贷款、登机……都难以办成。
38376,38377,0,1,在世界杯外围赛前的热身赛中，他执教的中国队连遭败绩，这一结果大大超出了中国球迷们的意料。
38377,38378,0,1,奢华晚会被叫停，某些长期依赖公款消费支撑的文艺团体叫苦不迭，但那些已经面向市场、具有现代管理能力的团体，并没有受到多大影响。
38397,38398,0,1,卫生部要求各地做好流脑疫苗免疫接种工作，对已感染的病人要及时采取措施，积极救治，努力做到早发现、早治疗。
38401,38402,0,1,有一只蜜蜂在水面乱窜，水面却纹丝不动。
38411,38412,0,1,从美国回来一个多月后，曼哈顿的摩天大楼，洛杉矶郊外的如水车流，已经渐渐从记忆中消失，惟有那蓝天白云，还深深植在脑海里。
38414,38415,0,1,我家阳台上的花儿开了，闻起来真香。
38434,38435,0,1,李克强总理在两会政府报告中要求：今年网络提速降费要迈出更大步伐，年内全部取消手机国内长途和漫游费。
38437,38438,0,1,农民工返乡和大学毕业生就业难的问题，引起了全社会的关注。
38444,38445,0,1,张欣接手的288班，学习成绩并不是年级最好的，当她提出要让班级的学习成绩和文体活动都拿“年级第一”的时候，不自信的学生们嘘声一片。
38445,38446,0,1,几个月间，兰州自来水连续两次出状况，这一次水污染的情况尤其严重，不仅惊动了省里，甚至惊动了中央；至于说给兰州市民带来的不便、造成的恐慌，更是有目共睹。
38451,38452,0,1,《登楼赋》主要抒写作者因生逢乱世、长期客居他乡、才能不得施展而产生思乡、怀国之情和怀才不遇之忧。
38454,38455,0,1,日前，由国务院扶贫办、中国扶贫基金会等参与的政府与非政府组织合作实施的村级扶贫项目正式启动，国内所有非政府组织在贫困地区开发扶贫项目时都将因此有机会通过竞标获得政府扶贫基金资助。
38464,38465,0,1,“生存美学”的发展彻底改变了传统美学一枝独秀的格局，形成了多元并存、互相促进的局面，为美学走向更高层次的综合创新奠定了雄厚的基础。
38467,38468,1,0,日前，卫生部表示将继续密切关注全国以及重点省份流感疫情的形势，加强对流感疫情的分析、研判和监测工作。
38469,38470,0,1,北京2008年奥运会火炬接力将从4月1日起，在世界五大洲展开，这是奥运史上传递线路最长、传递范围最广、参与人数最多的一次火炬接力活动。
38476,38477,0,1,为改善空气质量，建设更美郴州，2018年春节前夕，郴州市政府发布了市城区规范销售和禁止燃放烟花爆竹的通告。
38485,38486,0,1,一个人能否成为正真的读者，关键在于他青少年时期是否养成良好的读书习惯。
38503,38504,0,1,南昌火车站位于京九、浙赣两条铁路干线的交汇处，今年春运期间，日均发送旅客量比去年增长了56％。尽管是大年初一，车站的大厅里仍有不少旅客在排队购票。
38504,38505,1,0,蓝光能量比较高，可以透过眼睛晶状体直达视网膜，对其造成光学伤害，容易导致视力下降，引发白内障等疾病的发生。
38510,38511,1,0,凡是有复眼的昆虫，视觉都很灵巧。
38519,38520,0,1,孙犁《芦花荡》中的“老头子”智勇双全，痛打鬼子，讨还血债，显示了我们民族的英雄性格。
